BN,FPE,FormID,#,DoneeBN,DoneeName,Associated,City,Province,TotalGifts,GiftsinKind,PoliticalActivityGift,PoliticalActivityAmount
812867752RR0001,2024-12-31,27,000000159,897377065RR0001,THE MIRACLE CHANNEL ASSOCIATION,N,LETHBRIDGE,AB,405.0,0.0,,
812867752RR0001,2024-12-31,27,000000160,897365045RR0001,BOYS AND GIRLS CLUBS OF THE FOOTHILLS,N,BLACK DIAMOND,AB,10.0,0.0,,
812867752RR0001,2024-12-31,27,000000164,897305884RR0001,INTERNATIONAL BUDDHIST PROGRESS SOCIETY (EDMONTON),N,EDMONTON,AB,100.0,0.0,,
812867752RR0001,2024-12-31,27,000000174,897041455RR0001,PILGRIMS HOSPICE SOCIETY,N,EDMONTON,AB,569.0,0.0,,
812867752RR0001,2024-12-31,27,000000177,897013223RR0001,SOUTHERN ALBERTA LAND TRUST SOCIETY,N,OKOTOKS,AB,336.0,0.0,,
812867752RR0001,2024-12-31,27,000000178,896951035RR0001,CALGARY OUTLINK: CENTRE FOR GENDER AND SEXUAL DIVERSITY,N,CALGARY,AB,77.0,0.0,,
812867752RR0001,2024-12-31,27,000000181,896784394RR0001,FORT ROAD VICTORY CHURCH,N,EDMONTON,AB,19.0,0.0,,
812867752RR0001,2024-12-31,27,000000192,896535895RR0001,ALBERTA BIRDS OF PREY FOUNDATION,N,COALDALE,AB,130.0,0.0,,
812867752RR0001,2024-12-31,27,000000206,896361011RR0001,SIDS CALGARY SOCIETY,N,CALGARY,AB,109.0,0.0,,
812867752RR0001,2024-12-31,27,000000216,896139300RR0001,SHEEPTOWN PLAYERS DRAMA SOCIETY,N,FORT SASKATCHEWAN,AB,220.0,0.0,,
812867752RR0001,2024-12-31,27,000000231,895761989RR0001,EDMONTON ISLAMIC SCHOOL SOCIETY,N,EDMONTON,AB,11.0,0.0,,
812867752RR0001,2024-12-31,27,000000243,895408177RR0001,ONE ACCORD BIBLE FELLOWSHIP BAPTIST CHURCH,N,EDMONTON,AB,150.0,0.0,,
812867752RR0001,2024-12-31,27,000000259,895012813RR0001,MEOW FOUNDATION FOR THE ADOPTION OF ABANDONED CATS,N,CALGARY,AB,1276.0,0.0,,
812867752RR0001,2024-12-31,27,000000260,895007532RR0001,HINTON AND DISTRICT SOCIETY FOR THE PREVENTION OF CRUE( ),N,HINTON,AB,184.0,0.0,,
812867752RR0001,2024-12-31,27,000000269,894850965RR0001,Optometry Giving Sight,N,CALGARY,AB,1.0,0.0,,
812867752RR0001,2024-12-31,27,000000290,894473693RR0001,WHEATLAND COUNTY FOOD BANK SOCIETY,N,STRATHMORE,AB,159.0,0.0,,
812867752RR0001,2024-12-31,27,000000303,894313998RR0001,HUMANITARIAN AID RESPONSE TEAM SOCIETY (HART),N,CALGARY,AB,124.0,0.0,,
812867752RR0001,2024-12-31,27,000000339,893834697RR0001,Calgary Health Foundation,N,CALGARY,AB,1000.0,0.0,,
812867752RR0001,2024-12-31,27,000000353,893595686RR0001,THE IMPACT SOCIETY FOR CHILDREN & FAMILIES IN TURMOIL,N,CALGARY,AB,100.0,0.0,,
812867752RR0001,2024-12-31,27,000000359,893492371RR0001,WILDLIFE REHABILITATION SOCIETY OF EDMONTON,N,EDMONTON,AB,361.0,0.0,,
812867752RR0001,2024-12-31,27,000000367,893376327RR0001,PCC Prostate Cancer Centre,N,CALGARY,AB,692.0,0.0,,
812867752RR0001,2024-12-31,27,000000370,893333575RR0001,FORT MCMURRAY SOCIETY FOR THE PREVENTION OF CRUEL( ),N,FORT MCMURRAY,AB,10415.0,0.0,,
812867752RR0001,2024-12-31,27,000000416,892888959RR0001,EDMONTON ASSOCIATION OF THE DEAF,N,EDMONTON,AB,186.0,0.0,,
812867752RR0001,2024-12-31,27,000000422,892843848RR0001,VEGREVILLE FOOD BANK SOCIETY,N,VEGREVILLE,AB,50.0,0.0,,
812867752RR0001,2024-12-31,27,000000425,892813361RR0001,THE MAGDA TOMCZAK CHILDREN'S AID FOUNDATION,N,EDMONTON,AB,137.0,0.0,,
812867752RR0001,2024-12-31,27,000000431,892744384RR0001,POTTER'S HANDS MINISTRIES SOCIETY,N,RED DEER,AB,500.0,0.0,,
812867752RR0001,2024-12-31,27,000000457,892537952RR0001,SUNWEST CHRISTIAN FELLOWSHIP,N,CALGARY,AB,1104.0,0.0,,
812867752RR0001,2024-12-31,27,000000468,892466962RR0001,CAMP LIVING WATER MINISTRIES,N,RED DEER,AB,278.0,0.0,,
812867752RR0001,2024-12-31,27,000000470,892438219RR0001,SAFFRON CENTRE LTD.,N,SHERWOOD PARK,AB,48.0,0.0,,
812867752RR0001,2024-12-31,27,000000476,892414566RR0001,CAMPUS FOOD BANK SOCIETY,N,EDMONTON,AB,297.0,0.0,,
812867752RR0001,2024-12-31,27,000000477,892405044RR0001,ROCKY MOUNTAIN HOUSE VOLUNTEER SEARCH AND RESCUE SOCIETY,N,ROCKY MOUNTAIN,AB,105.0,0.0,,
812867752RR0001,2024-12-31,27,000000494,892279043RR0001,CENTRAL ALBERTA BRAIN INJURY SOCIETY,N,RED DEER,AB,168.0,0.0,,
812867752RR0001,2024-12-31,27,000000514,891953143RR0001,RED DEER & DISTRICT COMMUNITY FOUNDATION,N,RED DEER,AB,1.0,0.0,,
812867752RR0001,2024-12-31,27,000000518,891920464RR0001,Alberta Council for the Ukrainian Arts,N,EDMONTON,AB,125.0,0.0,,
812867752RR0001,2024-12-31,27,000000521,891868846RR0001,CANADIAN HEMOPHILIA SOCIETY ALBERTA CHAPTER,N,EDMONTON,AB,60.0,0.0,,
812867752RR0001,2024-12-31,27,000000522,891849218RR0001,THE WOOD'S HOMES FOUNDATION,N,CALGARY,AB,199.0,0.0,,
812867752RR0001,2024-12-31,27,000000527,891820466RR0001,EDMONTON CHRIST FAMILY FELLOWSHIP ASSEMBLY,N,EDMONTON,AB,44.0,0.0,,
812867752RR0001,2024-12-31,27,000000533,891763989RR0001,"BRIDGES, THE HINTON HOUSING AND EMPLOYMENT SOCIETY",N,HINTON,AB,228.0,0.0,,
812867752RR0001,2024-12-31,27,000000534,891759748RR0001,OXFORD HOUSE FOUNDATION OF CANADA,N,CALGARY,AB,44.0,0.0,,
812867752RR0001,2024-12-31,27,000000545,891703860RR0001,Braille Tone Music Society of Canada,N,EDMONTON,AB,250.0,0.0,,
812867752RR0001,2024-12-31,27,000000549,891658940RR0001,WINGS OF HOPE BREAST CANCER FOUNDATION,N,CALGARY,AB,666.0,0.0,,
812867752RR0001,2024-12-31,27,000000551,891638520RR0001,BRAHMA KUMARIS WORLD SPIRITUAL ORGANIZATION - A ( ),N,CALGARY,AB,5.0,0.0,,
812867752RR0001,2024-12-31,27,000000558,891595415RR0001,COLD LAKE VICTIM SERVICES SOCIETY,N,COLD LAKE,AB,54.0,0.0,,
812867752RR0001,2024-12-31,27,000000563,891569584RR0001,INNISFAIL & AREA FOOD BANK,N,INNISFAIL,AB,115.0,0.0,,
812867752RR0001,2024-12-31,27,000000567,891549420RR0001,Legacy Place Society,N,CALGARY,AB,1575.0,0.0,,
812867752RR0001,2024-12-31,27,000000570,891502148RR0001,"CANADIAN MENTAL HEALTH ASSOCIATION, ALBERTA CENTR( )",N,RED DEER,AB,510.0,0.0,,
812867752RR0001,2024-12-31,27,000000596,891390791RR0001,MEADOWLODGE BIBLE CAMP,N,SHERWOOD PARK,AB,7000.0,0.0,,
812867752RR0001,2024-12-31,27,000000599,891381394RR0001,WECAN FOOD BASKET SOCIETY OF ALBERTA,N,EDMONTON,AB,168.0,0.0,,
812867752RR0001,2024-12-31,27,000000611,891341588RR0001,THE CALGARY WOMEN'S EMERGENCY SHELTER ENDOWMENT FUND TRUST,N,CALGARY,AB,127.0,0.0,,
812867752RR0001,2024-12-31,27,000000615,891326597RR0001,THE TOWN OF COCHRANE LIBRARY BOARD,N,COCHRANE,AB,150.0,0.0,,
812867752RR0001,2024-12-31,27,000000621,891313363RR0001,Pacekids Society for Children with Special Needs,N,CALGARY,AB,10.0,0.0,,
812867752RR0001,2024-12-31,27,000000623,891305781RR0001,THE DINOSAUR VALLEY HERITAGE SOCIETY,N,EAST COULEE,AB,188.0,0.0,,
812867752RR0001,2024-12-31,27,000000626,891288334RR0001,Ever Active Schools,N,EDMONTON,AB,188.0,0.0,,
812867752RR0001,2024-12-31,27,000000628,891281982RR0001,New Destiny Church of Edmonton,N,EDMONTON,AB,1666.0,0.0,,
812867752RR0001,2024-12-31,27,000000643,891216665RR0001,CROWSNEST PASS SOCIETY FOR THE PREVENTION OF CRUE( ),N,BLAIRMORE,AB,30.0,0.0,,
812867752RR0001,2024-12-31,27,000000659,891088189RR0001,CALGARY WILDLIFE REHABILITATION SOCIETY,N,CALGARY,AB,8975.0,0.0,,
812867752RR0001,2024-12-31,27,000000668,891050387RR0001,Muslim Community of Edmonton Mosque and Muslim House,N,EDMONTON,AB,119.0,0.0,,
812867752RR0001,2024-12-31,27,000000670,891016347RR0001,GLENROSE REHABILITATION HOSPITAL FOUNDATION,N,EDMONTON,AB,221.0,0.0,,
812867752RR0001,2024-12-31,27,000000671,891015190RR0001,AUTISM SOCIETY ALBERTA,N,CALGARY,AB,1356.0,0.0,,
812867752RR0001,2024-12-31,27,000000677,890988140RR0001,BROOKS & COUNTY VICTIM SERVICES UNIT ASSOCIATION,N,BROOKS,AB,100.0,0.0,,
812867752RR0001,2024-12-31,27,000000680,890951197RR0001,GREEN FOOLS THEATRE SOCIETY,N,CALGARY,AB,117.0,0.0,,
812867752RR0001,2024-12-31,27,000000688,890935570RR0001,Islamic Missionary Association (Aljamiyatut Table( ),N,EDMONTON,AB,5.0,0.0,,
812867752RR0001,2024-12-31,27,000000716,890734148RR0001,KIDS WORLD OUTREACH SOCIETY,N,CALGARY,AB,2.0,0.0,,
812867752RR0001,2024-12-31,27,000000718,890725542RR0001,EDMONTON OILERS COMMUNITY FOUNDATION,N,EDMONTON,AB,98.0,0.0,,
812867752RR0001,2024-12-31,27,000000719,890718984RR0001,BOW ISLAND AND DISTRICT HEALTH FOUNDATION,N,BOW ISLAND,AB,138.0,0.0,,
812867752RR0001,2024-12-31,27,000000721,890699549RR0001,THE STRATHMORE & WHEATLAND COUNTY CHRISTMAS HAMPER SOCIETY,N,STRATHMORE,AB,39.0,0.0,,
812867752RR0001,2024-12-31,27,000000736,890615347RR0001,CLARESHOLM FOOD BANK & COMMUNITY OUTREACH SOCIETY,N,CLARESHOLM,AB,100.0,0.0,,
812867752RR0001,2024-12-31,27,000000740,890603939RR0001,STANSBERRY CHILDREN'S HOME - CANADA,N,DUCHESS,AB,98.0,0.0,,
812867752RR0001,2024-12-31,27,000000763,890458417RR0001,BROWN BAGGING FOR CALGARY STREET KIDS SOCIETY,N,CALGARY,AB,2045.0,0.0,,
812867752RR0001,2024-12-31,27,000000767,890405376RR0001,THE OKOTOKS FOODBANK,N,OKOTOKS,AB,147.0,0.0,,
812867752RR0001,2024-12-31,27,000000802,890214570RR0001,CHRISTIAN MOTORCYCLISTS ASSOCIATION OF CANADA INC.,N,RED DEER,AB,2.0,0.0,,
812867752RR0001,2024-12-31,27,000000809,890146848RR0001,"GRACE LUTHERAN CHURCH,",N,BENTLEY,AB,69.0,0.0,,
812867752RR0001,2024-12-31,27,000000836,889946141RR0001,ALBERTA CONSERVATION ASSOCIATION,N,SHERWOOD PARK,AB,3.0,0.0,,
812867752RR0001,2024-12-31,27,000000837,889945358RR0001,THREE HILLS ARTS ACADEMY SOCIETY,N,THREE HILLS,AB,150.0,0.0,,
812867752RR0001,2024-12-31,27,000000848,889894374RR0001,MEDICAL AMBASSADORS OF CANADA ASSOCIATION,N,EDMONTON,AB,9.0,0.0,,
812867752RR0001,2024-12-31,27,000000849,889893772RR0001,THE FRIENDS OF THE UNIVERSITY OF ALBERTA,N,EDMONTON,AB,411.0,0.0,,
812867752RR0001,2024-12-31,27,000000850,889862249RR0001,MOUNTAIN ROSE WOMEN'S SHELTER ASSOCIATION,N,ROCKY MOUNTAIN HOUSE,AB,100.0,0.0,,
812867752RR0001,2024-12-31,27,000000856,889828398RR0001,FRIENDS OF VERMILION HEALTH CARE COMPLEX SOCIETY,N,VERMILION,AB,34.0,0.0,,
812867752RR0001,2024-12-31,27,000000860,889795175RR0001,CANADIAN VISION CARE,N,CALGARY,AB,171.0,0.0,,
812867752RR0001,2024-12-31,27,000000862,889730164RR0001,THE METIS EDUCATION FOUNDATION OF THE METIS NA( ),N,EDMONTON,AB,35.0,0.0,,
812867752RR0001,2024-12-31,27,000000863,889727160RR0001,POUND RESCUE,N,OKOTOKS,AB,45.0,0.0,,
812867752RR0001,2024-12-31,27,000000869,889704144RR0001,JANUS ACADEMY SOCIETY,N,CALGARY,AB,1540.0,0.0,,
812867752RR0001,2024-12-31,27,000000874,889648663RR0001,STRATHCONA FOOD BANK ASSOCIATION,N,SHERWOOD PARK,AB,640.0,0.0,,
812867752RR0001,2024-12-31,27,000000879,889635546RR0001,CENTRAL ZONE SEARCH AND RESCUE ASSOCIATION,N,RED DEER COUNTY,AB,840.0,0.0,,
812867752RR0001,2024-12-31,27,000000882,889625349RR0001,"THE SIGN OF HOPE SOCIETY, ARCHDIOCESE OF EDMONTON",N,EDMONTON,AB,99.0,0.0,,
812867752RR0001,2024-12-31,27,000000883,889620126RR0001,MEDICINE HAT AND DISTRICT HEALTH FOUNDATION,N,MEDICINE HAT,AB,98.0,0.0,,
812867752RR0001,2024-12-31,27,000000888,889563862RR0001,THE CHRONIC PAIN ASSOCIATION OF CANADA,N,EDMONTON,AB,531.0,0.0,,
812867752RR0001,2024-12-31,27,000000890,889548970RR0001,JASPER PLACE WELLNESS CENTRE,N,EDMONTON,AB,97.0,0.0,,
812867752RR0001,2024-12-31,27,000000892,889507661RR0001,ASSOCIATION OF ALBERTA SEXUAL ASSAULT SERVICES,N,CALGARY,AB,285.0,0.0,,
812867752RR0001,2024-12-31,27,000000894,889501797RR0001,VETERAN UNITED CHURCH,N,VETERAN,AB,25.0,0.0,,
812867752RR0001,2024-12-31,27,000000895,889499802RR0001,THE HUMAN DEVELOPMENT FOUNDATION OF NORTH AMERICA,N,EDMONTON,AB,24.0,0.0,,
812867752RR0001,2024-12-31,27,000000915,889358065RR0001,COCHRANE & AREA VICTIM SERVICES SOCIETY,N,COCHRANE,AB,25.0,0.0,,
812867752RR0001,2024-12-31,27,000000922,889312815RR0001,CAPITAL REGION HOUSING FOUNDATION,N,EDMONTON,AB,25.0,0.0,,
812867752RR0001,2024-12-31,27,000000930,889267043RR0001,COMMUNITY MEDIATION CALGARY SOCIETY,N,CALGARY,AB,184.0,0.0,,
812867752RR0001,2024-12-31,27,000000943,889160172RR0001,RAINBOW OF HOPE FOR CHILDREN SOCIETY,N,WAINWRIGHT,AB,63.0,0.0,,
812867752RR0001,2024-12-31,27,000000956,889076261RR0001,HEART BEATS CHILDREN'S SOCIETY OF CALGARY,N,CALGARY,AB,38.0,0.0,,
812867752RR0001,2024-12-31,27,000000966,889003240RR0001,UNIVERSITY HOSPITAL FOUNDATION,N,EDMONTON,AB,1627.0,0.0,,
812867752RR0001,2024-12-31,27,000000975,888945722RR0001,New Heights School and Learning Services Society,N,CALGARY,AB,140.0,0.0,,
812867752RR0001,2024-12-31,27,000000986,888861234RR0001,"CANADIAN MENTAL HEALTH ASSOCIATION, ALBERTA SOUTH REGION, 19",N,LETHBRIDGE,AB,358.0,0.0,,
812867752RR0001,2024-12-31,27,000000988,888824448RR0001,ROTARY CLUB OF EDMONTON COMMUNITY SERVICE TRUST FUND,N,EDMONTON,AB,97.0,0.0,,
812867752RR0001,2024-12-31,27,000001014,888677234RR0001,DOGS WITH WINGS ASSISTANCE DOG SOCIETY,N,EDMONTON,AB,162.0,0.0,,
812867752RR0001,2024-12-31,27,000001040,888455847RR0001,ANGELMAN SYNDROME FOUNDATION CANADA,N,ROCKY VIEW COUNTY,AB,1637.0,0.0,,
812867752RR0001,2024-12-31,27,000001049,888364262RR0001,AIRDRIE FOOD BANK,N,AIRDRIE,AB,5424.0,0.0,,
812867752RR0001,2024-12-31,27,000001066,888181013RR0001,Killarney Parent Fundraising Society,N,CALGARY,AB,41495.0,0.0,,
812867752RR0001,2024-12-31,27,000001070,888121266RR0001,Red Deer / Lacombe Rural Community Crime Watch Association,N,BLACK FALDS,AB,5.0,0.0,,
812867752RR0001,2024-12-31,27,000001073,888098449RR0001,ALBERTA DIABETES FOUNDATION,N,EDMONTON,AB,209.0,0.0,,
812867752RR0001,2024-12-31,27,000001079,888055795RR0001,MUSLIM ASSOCIATION OF CALGARY (MAC),N,CALGARY,AB,175.0,0.0,,
812867752RR0001,2024-12-31,27,000001083,888032661RR0001,RELIEF FOUNDATION FOR POLAND,N,CALGARY,AB,1.0,0.0,,
812867752RR0001,2024-12-31,27,000001090,887940849RR0001,ASIAN CHRISTIAN CHURCH,N,EDMONTON,AB,73.0,0.0,,
812867752RR0001,2024-12-31,27,000001103,887737062RR0001,ULTIMATE PARA SPORTS ASSOCIATION,N,CALGARY,AB,2.0,0.0,,
812867752RR0001,2024-12-31,27,000001108,887718203RR0001,Right to Learn Afghanistan,N,CALGARY,AB,332.0,0.0,,
812867752RR0001,2024-12-31,27,000001130,887403996RR0001,THE MASONIC FOUNDATION OF ALBERTA,N,EDMONTON,AB,16.0,0.0,,
812867752RR0001,2024-12-31,27,000001141,887315604RR0001,THE LEGACY CHILDREN'S FOUNDATION - ALBERTA,N,CALGARY,AB,1.0,0.0,,
812867752RR0001,2024-12-31,27,000001143,887300085RR0001,WINDSOR PARK COMMUNITY LEAGUE BUILDING FUND,N,EDMONTON,AB,213.0,0.0,,
812867752RR0001,2024-12-31,27,000001149,887207009RR0001,BELGRAVIA PARENT COUNCIL SOCIETY,N,EDMONTON,AB,25341.0,0.0,,
812867752RR0001,2024-12-31,27,000001157,887061851RR0001,JASPER FOOD BANK SOCIETY,N,JASPER,AB,443.0,0.0,,
812867752RR0001,2024-12-31,27,000001178,886737352RR0001,CALGARY SENIORS' RESOURCE SOCIETY,N,CALGARY,AB,500.0,0.0,,
812867752RR0001,2024-12-31,27,000001187,886595396RR0001,BIG BROTHERS & BIG SISTERS ASSOCIATION OF LACO( ),N,LACOMBE,AB,49.0,0.0,,
812867752RR0001,2024-12-31,27,000001192,886577857RR0001,DREAMS TAKE FLIGHT (CANADA)/VOYAGE DE REVES (CANADA),N,WETASKIWIN,AB,268.0,0.0,,
812867752RR0001,2024-12-31,27,000001193,886574599RR0001,MEDICINE HAT AND DISTRICT FOOD BANK (1992) ASSOCIATION,N,MEDICINE HAT,AB,5241.0,0.0,,
812867752RR0001,2024-12-31,27,000001210,886413699RR0001,CAREERS THE NEXT GENERATION FOUNDATION,N,EDMONTON,AB,1.0,0.0,,
812867752RR0001,2024-12-31,27,000001211,886401397RR0001,KIDS WITH CANCER SOCIETY OF NORTHERN ALBERTA,N,EDMONTON,AB,2698.0,0.0,,
812867752RR0001,2024-12-31,27,000001212,886397595RR0001,THE VALLEY ZOO DEVELOPMENT SOCIETY,N,EDMONTON,AB,22638.0,0.0,,
812867752RR0001,2024-12-31,27,000001215,886367390RR0001,ROTARY ATHABASCA YOUTH DEVELOPMENT ASSOCIATION,N,ATHABASCA,AB,248.0,0.0,,
812867752RR0001,2024-12-31,27,000001222,886213602RR0001,LAKELAND FETAL ALCOHOL SPECTRUM DISORDER SOCIETY,N,COLD LAKE,AB,50.0,0.0,,
812867752RR0001,2024-12-31,27,000001228,886091990RR0001,EDSON FOOD BANK SOCIETY,N,EDSON,AB,69.0,0.0,,
812867752RR0001,2024-12-31,27,000001236,885849893RR0001,KORORA CHOIR ASSOCIATION,N,EDMONTON,AB,629.0,0.0,,
812867752RR0001,2024-12-31,27,000001248,885503128RR0001,FELINE RESCUE FOUNDATION OF ALBERTA,N,CALGARY,AB,129.0,0.0,,
812867752RR0001,2024-12-31,27,000001256,885426551RR0001,KIDS ON TRACK ASSOCIATION OF EDMONTON,N,EDMONTON,AB,9.0,0.0,,
812867752RR0001,2024-12-31,27,000001278,884959024RR0001,BROOKS FOOD BANK FOUNDATION,N,BROOKS,AB,190.0,0.0,,
812867752RR0001,2024-12-31,27,000001287,884452129RR0001,NEIGHBOURLINK PARKLAND,N,SPRUCE GROVE,AB,75.0,0.0,,
812867752RR0001,2024-12-31,27,000001291,884314626RR0001,NEXT CHAPTER FOR DIVORCING FAMILIES SOCIETY,N,EDMONTON,AB,67.0,0.0,,
812867752RR0001,2024-12-31,27,000001294,884181223RR0001,WOMEN BUILDING FUTURES SOCIETY,N,EDMONTON,AB,100.0,0.0,,
812867752RR0001,2024-12-31,27,000001295,884032715RR0001,HAYING IN THE 30'S CANCER SUPPORT SOCIETY,N,ST PAUL,AB,2911.0,0.0,,
812867752RR0001,2024-12-31,27,000001298,883902017RR0001,CONTEND CANADA MINISTRIES - CALGARY,N,CALGARY,AB,751.0,0.0,,
812867752RR0001,2024-12-31,27,000001301,883793218RR0001,MOMENTUM COMMUNITY ECONOMIC DEVELOPMENT SOCIETY,N,CALGARY,AB,2000.0,0.0,,
812867752RR0001,2024-12-31,27,000001312,883300626RR0001,THE ANIMAL CANCER THERAPY SUBSIDIZATION SOCIETY (ACTSS),N,ST. ALBERT,AB,45.0,0.0,,
812867752RR0001,2024-12-31,27,000001319,883082117RR0001,Vivo for Healthier Generations Society,N,CALGARY,AB,2.0,0.0,,
812867752RR0001,2024-12-31,27,000001325,882864424RR0001,NUOVA NEWLY UNITED OPERATIC VOCALISTS ASSOCIATION,N,EDMONTON,AB,102.0,0.0,,
812867752RR0001,2024-12-31,27,000001328,882721111RR0001,HOMEFRONT SOCIETY FOR THE PREVENTION OF DOMESTIC VIOLENCE,N,CALGARY,AB,415.0,0.0,,
812867752RR0001,2024-12-31,27,000001355,881914725RR0001,LAKELAND HUMANE SOCIETY,N,COLD LAKE,AB,152.0,0.0,,
812867752RR0001,2024-12-31,27,000001367,881461818RR0001,ZEBRA CHILD & YOUTH ADVOCACY CENTRE SOCIETY,N,EDMONTON,AB,314.0,0.0,,
812867752RR0001,2024-12-31,27,000001372,881125900RR0001,ABIDING LIFE MINISTRIES CANADA,N,PROVOST,AB,148.0,0.0,,
812867752RR0001,2024-12-31,27,000001380,880846829RR0001,CALGARY HOMELESS FOUNDATION,N,CALGARY,AB,80.0,0.0,,
812867752RR0001,2024-12-31,27,000001403,879561322RR0001,TABER FOOD BANK SOCIETY,N,TABER,AB,372.0,0.0,,
812867752RR0001,2024-12-31,27,000001415,879161719RR0001,BONNYVILLE AND DISTRICT S.P.C.A. (SOCIETY FOR THE PREVE( ),N,BONNYVILLE,AB,210.0,0.0,,
812867752RR0001,2024-12-31,27,000001432,878045301RR0001,YOUTHS CAN FISH 2 SOCIETY,N,CALGARY,AB,173.0,0.0,,
812867752RR0001,2024-12-31,27,000001438,877840348RR0001,HEARTLAND YOUTH CENTER SOCIETY,N,STETTLER,AB,1.0,0.0,,
812867752RR0001,2024-12-31,27,000001445,877479329RR0001,ALBERTA MUSIC EDUCATION FOUNDATION,N,EDMONTON,AB,130.0,0.0,,
812867752RR0001,2024-12-31,27,000001455,877170225RR0001,BLANKETS FOR CANADA SOCIETY,N,LETHBRIDGE,AB,317.0,0.0,,
812867752RR0001,2024-12-31,27,000001459,876795675RR0001,EDMONTON BUDDHIST RESEARCH INSTITUTE,N,EDMONTON,AB,9256.0,0.0,,
812867752RR0001,2024-12-31,27,000001470,876449075RR0001,Leduc Santa's Helpers Society,N,LEDUC,AB,2762.0,0.0,,
812867752RR0001,2024-12-31,27,000001485,875843518RR0001,CANADIAN ASSOCIATION OF MEDICAL TEAMS ABROAD,N,EDMONTON,AB,161.0,0.0,,
812867752RR0001,2024-12-31,27,000001492,875596603RR0001,GRANDE PRAIRIE YOUTH EMERGENCY SHELTER SOCIETY,N,GRANDE PRAIRIE,AB,125.0,0.0,,
812867752RR0001,2024-12-31,27,000001511,874914955RR0001,WOMEN'S CENTRE OF CALGARY,N,CALGARY,AB,462.0,0.0,,
812867752RR0001,2024-12-31,27,000001512,874893100RR0001,RENFREW BAPTIST CHURCH,N,CALGARY,AB,4500.0,0.0,,
812867752RR0001,2024-12-31,27,000001514,874819410RR0001,Banff Canmore Community Foundation,N,BANFF,AB,376.0,0.0,,
812867752RR0001,2024-12-31,27,000001522,874532518RR0001,THE MUSTARD SEED FOUNDATION,N,CALGARY,AB,9273.0,0.0,,
812867752RR0001,2024-12-31,27,000001532,874135700RR0001,NANTON & DISTRICT ANIMAL PROTECTION SOCIETY,N,NANTON,AB,43.0,0.0,,
812867752RR0001,2024-12-31,27,000001542,873835193RR0001,ISLAMIC FAMILY AND SOCIAL SERVICES ASSOCIATION (IFSSA),N,EDMONTON,AB,170.0,0.0,,
812867752RR0001,2024-12-31,27,000001548,873675318RR0001,BOYS AND GIRLS CLUB OF STRATHCONA COUNTY,N,SHERWOOD PARK,AB,1297.0,0.0,,
812867752RR0001,2024-12-31,27,000001549,873673230RR0001,INDEPENDENT BAPTIST CHRISTIAN EDUCATION SOCIETY,N,SPRUCE GROVE,AB,268.0,0.0,,
812867752RR0001,2024-12-31,27,000001553,873640890RR0001,LACOMBE MOTHER GOOSE PLAYSCHOOL,N,LACOMBE,AB,25.0,0.0,,
812867752RR0001,2024-12-31,27,000001561,873396477RR0001,FORT MACLEOD AND DISTRICT ALLIED ARTS COUNCIL ASSOCIATION,N,FORT MACLEOD,AB,29.0,0.0,,
812867752RR0001,2024-12-31,27,000001563,873261762RR0001,BEVERLY TOWNE COMMUNITY DEVELOPMENT SOCIETY,N,EDMONTON,AB,325.0,0.0,,
812867752RR0001,2024-12-31,27,000001565,873223168RR0001,IHUMAN YOUTH SOCIETY,N,EDMONTON,AB,37.0,0.0,,
812867752RR0001,2024-12-31,27,000001569,873183503RR0001,ALBERTA LYMPHEDEMA ASSOCIATION,N,CALGARY,AB,350.0,0.0,,
812867752RR0001,2024-12-31,27,000001573,873029102RR0001,Real Humanitarian,N,MEDICINE HAT,AB,6.0,0.0,,
812867752RR0001,2024-12-31,27,000001580,872973995RR0001,CENTRE FOR AUTISM SERVICES ALBERTA,N,EDMONTON,AB,319.0,0.0,,
812867752RR0001,2024-12-31,27,000001581,872923537RR0001,CALGARY PUBLIC LIBRARY FOUNDATION,N,CALGARY,AB,201.0,0.0,,
812867752RR0001,2024-12-31,27,000001583,872867304RR0001,ST. MARY'S MALANKARA ORTHODOX CHURCH - CALGARY,N,CALGARY,AB,35.0,0.0,,
812867752RR0001,2024-12-31,27,000001592,872700364RR0001,"Our Lady of Good Help Parish - Edmonton, Maronite Catho( )",N,EDMONTON,AB,2435.0,0.0,,
812867752RR0001,2024-12-31,27,000001608,872309117RR0001,THE CANADIAN MENTAL HEALTH ASSOCIATION ALBERTA E( ),N,CAMROSE,AB,38.0,0.0,,
812867752RR0001,2024-12-31,27,000001611,872266598RR0001,Grande Prairie and District Grief Support Association,N,GRANDE PRAIRIE,AB,255.0,0.0,,
812867752RR0001,2024-12-31,27,000001628,871867974RR0001,Heartland Housing Foundation,N,SHERWOOD PARK,AB,2.0,0.0,,
812867752RR0001,2024-12-31,27,000001629,871865721RR0001,LETHBRIDGE PEOPLE FOR ANIMAL WELFARE (PAW) SOCIETY,N,LETHBRIDGE,AB,70.0,0.0,,
812867752RR0001,2024-12-31,27,000001638,871722617RR0001,ISLAMIC INFORMATION SOCIETY OF CALGARY,N,CALGARY,AB,1118.0,0.0,,
812867752RR0001,2024-12-31,27,000001640,871667473RR0001,COMPASSION HOUSE FOUNDATION,N,EDMONTON,AB,704.0,0.0,,
812867752RR0001,2024-12-31,27,000001654,871346623RR0001,ASPIRE CHILD DEVELOPMENT CENTRE,N,RED DEER,AB,195.0,0.0,,
